autocorrelation_strength,baseline,baseline_mae,baseline_mase,baseline_mode,changepoint_density,coefficient_of_variation,context_length,dataset,domain,empirical_coverage_90,failure_delta_005,feature_source,flatness_score,forecast_variance_ratio,horizon,horizon_context_ratio,kurtosis_excess,mae,mase,missingness,origin,regime,relative_error_ratio,rmse,run_id,seasonality_strength,series_id,spectral_entropy,spike_frequency,spike_recall,trend_strength,window_index,zero_ratio
0.8678214618791941,seasonal_naive_48,6.724527398745219,0.9287571815112102,seasonal_naive,0.10236220472440945,0.12092935265144114,128,loop_seattle/H/short,Transport,0.8333333333333334,0,computed_from_history_sidecar,0.1782177908441337,0.5947932559293094,48,0.375,4.320612628463947,2.6484071413675943,0.3657843899289796,0.0,7848,medium_snr_persistent,0.39384286572486665,3.7917991111132245,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.0004991803779532833,0,0.6585801536326614,0.031496062992125984,0.3333333333333333,0.006166647035106831,0,0.0
0.8510537530872276,seasonal_naive_48,10.032313446203867,0.8843666444878416,seasonal_naive,0.11023622047244094,0.19455940404385308,128,loop_seattle/H/short,Transport,0.8541666666666666,0,computed_from_history_sidecar,0.2385912702639703,0.5384412481596141,48,0.375,3.242918792261615,3.8434638182322183,0.3388083135925758,0.0,7848,medium_snr_persistent,0.3831084264702839,5.7735077248480025,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.050925029329154235,1,0.6910677582309928,0.031496062992125984,0.6666666666666666,0.012510170800183351,0,0.0
0.8636827830439181,seasonal_naive_48,11.644524733225504,0.8696600062728614,seasonal_naive,0.09448818897637795,0.2640936484891233,128,loop_seattle/H/short,Transport,0.7291666666666666,0,computed_from_history_sidecar,0.259837515925454,0.4371261394515994,48,0.375,2.2979217635403035,5.2489180366198225,0.3920103393853241,0.0,7848,medium_snr_persistent,0.45076275390120063,7.666866432894252,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.1457289332560336,2,0.6835552097956598,0.047244094488188976,0.3333333333333333,0.021028983200254925,0,0.0
0.8664047980286258,seasonal_naive_48,9.168230911095938,1.6935828696687667,seasonal_naive,0.1889763779527559,0.1407197109277591,128,loop_seattle/H/short,Transport,0.625,0,computed_from_history_sidecar,0.6265055120731455,0.07547060405847048,48,0.375,13.930945622249542,7.056017160415649,1.3034084663494088,0.0,7848,medium_snr_persistent,0.7696159955870296,10.93091788627035,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.10139632002175065,3,0.670336226534506,0.023622047244094488,0.3333333333333333,0.02102545051399507,0,0.0
0.8719450630610092,seasonal_naive_48,12.036725004514059,0.8254372052766675,seasonal_naive,0.10236220472440945,0.2797254023893522,128,loop_seattle/H/short,Transport,0.8333333333333334,0,computed_from_history_sidecar,0.27865802250963556,0.44645900371309966,48,0.375,2.418680185835165,5.317788739999135,0.36467566336777235,0.0,7848,medium_snr_persistent,0.4417969786635813,7.90478582790016,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.03911447411947761,4,0.6824041370678054,0.03937007874015748,0.0,0.011964959869544822,0,0.0
0.8521374990512636,seasonal_naive_48,8.883515655994415,0.8744807510465586,seasonal_naive,0.10236220472440945,0.22877682064217833,128,loop_seattle/H/short,Transport,0.7708333333333334,0,computed_from_history_sidecar,0.20115986126360796,0.5449821427788775,48,0.375,3.4053871944654333,4.248481194178264,0.4182144963053267,0.0,7848,medium_snr_persistent,0.47824322697185734,6.665772407834396,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.1628036929560392,5,0.6982056002308417,0.023622047244094488,0.0,0.013503382365208094,0,0.0
0.8082172610769044,seasonal_naive_48,9.61601314942042,0.9396486134028151,seasonal_naive,0.11023622047244094,0.21947241869401962,128,loop_seattle/H/short,Transport,0.8541666666666666,0,computed_from_history_sidecar,0.33220914487439457,0.393218619931594,48,0.375,4.692156926544804,4.535272518793742,0.4431735343399866,0.0,7848,medium_snr_persistent,0.47163751217068817,7.55244608607905,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.02115245988147758,6,0.739432063372194,0.047244094488188976,0.3333333333333333,0.0005818896761615733,0,0.0
0.8420716618959522,seasonal_naive_48,11.757857183615366,0.8596663847237518,seasonal_naive,0.07086614173228346,0.2487988966378577,128,loop_seattle/H/short,Transport,0.9166666666666666,0,computed_from_history_sidecar,0.5186222877320656,0.16602886764377942,48,0.375,3.505621642667686,6.014109392960866,0.43971682921820354,0.0,7848,medium_snr_persistent,0.5114970609900796,9.559284280815023,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.03567858717495365,7,0.6902143724350774,0.023622047244094488,0.3333333333333333,0.0029399505170766282,0,0.0
0.8702385103959743,seasonal_naive_48,8.134137272834778,0.8658823402631486,seasonal_naive,0.12598425196850394,0.17618701976011714,128,loop_seattle/H/short,Transport,0.8333333333333334,0,computed_from_history_sidecar,0.30886199391887936,0.4528898325398823,48,0.375,3.49117654387548,3.490180174509684,0.3715311502717339,0.0,7848,medium_snr_persistent,0.42907810102557,5.314929199573739,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.038697435593207936,8,0.6810288396213694,0.031496062992125984,0.0,0.00856424849211801,0,0.0
0.8292923900081706,seasonal_naive_48,8.94467407464981,0.84840640414374,seasonal_naive,0.11811023622047244,0.2150204261721745,128,loop_seattle/H/short,Transport,0.8541666666666666,0,computed_from_history_sidecar,0.2221045754094244,0.48236469701651624,48,0.375,3.417321013308249,4.252419551213582,0.4033439284926543,0.0,7848,medium_snr_persistent,0.4754135830689383,6.714820423260467,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.04273475139115084,9,0.7204552547777244,0.03937007874015748,0.0,0.003735110931755714,0,0.0
0.8423011925475656,seasonal_naive_48,8.602164049943289,0.9306482670745428,seasonal_naive,0.13385826771653545,0.2086705896297816,128,loop_seattle/H/short,Transport,0.7708333333333334,0,computed_from_history_sidecar,0.05959494296023149,0.6989184927520535,48,0.375,4.602256446317694,4.7801087697347,0.5171489310309947,0.0,7848,medium_snr_persistent,0.5556867716055308,7.5954924823968915,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.17628686883537142,10,0.7053750665194445,0.047244094488188976,0.3333333333333333,0.004788025565078735,0,0.0
0.8333999064888203,seasonal_naive_48,8.371260464191437,0.9340117862541298,seasonal_naive,0.12598425196850394,0.19466853387258898,128,loop_seattle/H/short,Transport,0.8541666666666666,0,computed_from_history_sidecar,0.12414938162847755,0.7144499618782133,48,0.375,5.3139374131321055,4.168904622395833,0.4651397564014424,0.0,7848,medium_snr_persistent,0.4980020201531265,7.051262864000608,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.19422658752667923,11,0.7156262357927364,0.047244094488188976,0.3333333333333333,0.005864422001166103,0,0.0
0.8601907908789059,seasonal_naive_48,7.9769145250320435,0.7943576063337414,seasonal_naive,0.11811023622047244,0.2626063379103702,128,loop_seattle/H/short,Transport,0.875,0,computed_from_history_sidecar,0.1978163784896786,0.6452210755733618,48,0.375,1.991003659711474,4.046683688958486,0.40297711084448967,0.0,7848,medium_snr_persistent,0.5072993669744409,6.2832875220228495,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.44087383597757485,12,0.6486213331282739,0.031496062992125984,0.0,0.0051689692324476955,0,0.0
0.7983839257774568,seasonal_naive_48,8.804731806119284,0.9273341182367879,seasonal_naive,0.14960629921259844,0.19679136850084936,128,loop_seattle/H/short,Transport,0.8541666666666666,0,computed_from_history_sidecar,0.29898908071255825,0.4189243234452477,48,0.375,6.763500634900092,4.625956773757935,0.4872161515258076,0.0,7848,medium_snr_persistent,0.5253943987870672,7.871913500639253,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.07941432608183194,13,0.7432867607390973,0.047244094488188976,0.3333333333333333,0.0061659331814549745,0,0.0
0.7648016562867446,seasonal_naive_48,8.516607801119486,0.9374701681662939,seasonal_naive,0.08661417322834646,0.1707152988117483,128,loop_seattle/H/short,Transport,0.9166666666666666,0,computed_from_history_sidecar,0.1909617108755728,0.765697020798647,48,0.375,8.05770904407868,3.5415372053782144,0.3898366059614351,0.0,7848,medium_snr_persistent,0.41583894527963033,6.4310944920033055,timesfm_2_5_loop_m32_loop_seattle_short_seasonal_naive_oral_sidecar_rerun_1783619211,0.009882595071531872,14,0.743799127751915,0.047244094488188976,0.3333333333333333,0.007562874710180245,0,0.0
