actual,baseline_context_length,baseline_family,baseline_forecast,baseline_mode,baseline_season_length,context_length,dataset,domain,forecast_mean,forecast_median,forecast_q00,forecast_q10,forecast_q20,forecast_q30,forecast_q40,forecast_q50,forecast_q60,forecast_q70,forecast_q80,forecast_q90,full_context_length,horizon,horizon_index,model,model_id,model_version,origin,regime,run_id,series_id,source_commit,window_index
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.044261932373047,3.044261932373047,3.0697810649871826,2.7420506477355957,2.9960973262786865,3.0250463485717773,3.0250463485717773,3.044261932373047,3.0457491874694824,3.0525758266448975,3.0525758266448975,3.2327566146850586,28608,480,1,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.066664457321167,3.066664457321167,3.0392160415649414,2.6856913566589355,2.9057693481445312,2.9322996139526367,3.066664457321167,3.066664457321167,3.087337017059326,3.1848881244659424,3.1868786811828613,3.302929401397705,28608,480,2,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.007941484451294,3.007941484451294,3.0351288318634033,2.4766149520874023,2.745861530303955,2.8441481590270996,2.883910655975342,3.007941484451294,3.0475308895111084,3.0672152042388916,3.125082015991211,3.301546812057495,28608,480,3,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.045908212661743,3.045908212661743,3.0708084106445312,2.48897123336792,2.807511806488037,2.8894224166870117,2.984257221221924,3.045908212661743,3.0965676307678223,3.193382740020752,3.193382740020752,3.401244878768921,28608,480,4,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.026817560195923,3.026817560195923,2.990252733230591,2.449826240539551,2.74185848236084,2.875143527984619,2.947547435760498,3.026817560195923,3.057561159133911,3.1786627769470215,3.2250380516052246,3.5593209266662598,28608,480,5,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.046759605407715,3.046759605407715,3.083944320678711,2.514519691467285,2.7594079971313477,2.9876558780670166,2.9876558780670166,3.046759605407715,3.124258279800415,3.124258279800415,3.3152105808258057,3.6092448234558105,28608,480,6,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,2.9838473796844482,2.9838473796844482,3.011064052581787,2.2705130577087402,2.605587959289551,2.815371036529541,2.9161994457244873,2.9838473796844482,3.0444416999816895,3.1246702671051025,3.316877841949463,3.5932369232177734,28608,480,7,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.0353033542633057,3.0353033542633057,3.096470355987549,2.2002482414245605,2.6981210708618164,2.9544339179992676,2.9730324745178223,3.0353033542633057,3.127692222595215,3.127692222595215,3.3531510829925537,3.842411518096924,28608,480,8,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.0543723106384277,3.0543723106384277,3.067728281021118,2.25466251373291,2.7679643630981445,2.810617446899414,2.95756196975708,3.0543723106384277,3.1257708072662354,3.21968674659729,3.2776784896850586,3.96714186668396,28608,480,9,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.060141086578369,3.060141086578369,3.120427370071411,2.241891860961914,2.7697019577026367,2.793060302734375,2.947624683380127,3.060141086578369,3.1514973640441895,3.3020200729370117,3.366008996963501,4.094816207885742,28608,480,10,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.0696792602539062,3.0696792602539062,3.1025209426879883,2.2173423767089844,2.6836180686950684,2.789544105529785,2.985884189605713,3.0696792602539062,3.1465485095977783,3.3311874866485596,3.479947805404663,4.174127101898193,28608,480,11,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
3.0399999618530273,2048,naive,3.0399999618530273,rolling_pre_origin,48,512,bizitobs_l2c/5T/medium,Web/CloudOps,3.027895450592041,3.027895450592041,3.1358869075775146,2.2037501335144043,2.6453967094421387,2.7275500297546387,2.8591747283935547,3.027895450592041,3.172152042388916,3.2821710109710693,3.446298360824585,4.170056343078613,28608,480,12,timesfm_2_5,google/timesfm-2.5-200m-pytorch,google/timesfm-2.5-200m-pytorch,28608,external_locked,external_v1_timesfm_bizitobs_l2c_5t_medium_1783932399,L2C_dim0,gift-eval:unknown;timesfm:unknown,0
