actual,baseline_context_length,baseline_family,baseline_forecast,baseline_mode,baseline_season_length,context_length,dataset,domain,forecast_mean,forecast_median,forecast_q10,forecast_q20,forecast_q30,forecast_q40,forecast_q50,forecast_q60,forecast_q70,forecast_q80,forecast_q90,full_context_length,horizon,horizon_index,model,model_id,model_version,origin,regime,run_id,series_id,source_commit,window_index
1884.75,2048,auto_arima,1242.755955295779,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,1260.044677734375,1260.044677734375,939.796875,1058.1827392578125,1142.1063232421875,1204.10498046875,1260.044677734375,1315.48876953125,1379.619873046875,1455.8187255859375,1584.564453125,16560,48,1,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
1225.5,2048,auto_arima,541.2026751688529,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,863.4560546875,863.4560546875,586.0211181640625,682.105712890625,756.1019287109375,816.58740234375,863.4560546875,904.0689697265625,954.7396240234375,1016.3065185546875,1114.6004638671875,16560,48,2,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
591.0,2048,auto_arima,386.21044291877865,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,573.5906982421875,573.5906982421875,342.035400390625,422.522705078125,488.381103515625,538.0308837890625,573.5906982421875,605.9368896484375,640.0635986328125,679.561279296875,746.4149169921875,16560,48,3,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
426.0,2048,auto_arima,208.84887291702466,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,434.401611328125,434.401611328125,236.48486328125,312.555419921875,363.763427734375,405.535888671875,434.401611328125,458.386474609375,479.5830078125,503.78564453125,564.045166015625,16560,48,4,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
384.0,2048,auto_arima,114.26672209002706,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,427.689453125,427.689453125,243.896240234375,315.701416015625,366.2822265625,403.926513671875,427.689453125,449.21337890625,461.753173828125,484.134033203125,533.0576171875,16560,48,5,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
603.0,2048,auto_arima,501.98191859929193,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,722.9805908203125,722.9805908203125,516.340576171875,596.158447265625,654.47412109375,697.6688232421875,722.9805908203125,744.0382080078125,772.0499267578125,810.005859375,884.093505859375,16560,48,6,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
1977.0,2048,auto_arima,1906.439921429485,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,1577.2666015625,1577.2666015625,1190.2005615234375,1355.5572509765625,1459.0772705078125,1532.6602783203125,1577.2666015625,1618.953369140625,1673.3955078125,1758.28955078125,1902.6417236328125,16560,48,7,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
2931.0,2048,auto_arima,2657.706698914428,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,2744.386962890625,2744.386962890625,2069.03173828125,2357.389404296875,2527.065185546875,2653.32763671875,2744.386962890625,2824.977783203125,2916.24267578125,3039.72119140625,3235.704345703125,16560,48,8,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
3624.0,2048,auto_arima,3579.8500305475577,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,3423.85693359375,3423.85693359375,2643.39599609375,2991.83251953125,3182.60107421875,3318.921875,3423.85693359375,3515.42919921875,3623.251220703125,3761.16748046875,3977.22265625,16560,48,9,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
3012.0,2048,auto_arima,3570.143508346635,rolling_pre_origin,48,512,M_DENSE/H/short,Transport,3258.482421875,3258.482421875,2732.691650390625,2953.254150390625,3083.67724609375,3177.478515625,3258.482421875,3335.376708984375,3416.93115234375,3526.443359375,3720.58154296875,16560,48,10,chronos_bolt_small,amazon/chronos-bolt-small,amazon/chronos-bolt-small,16560,external_locked,external_v1_chronos_m_dense_h_short_1784453497,0,gift-eval:unknown;chronos-forecasting:unknown,0
